Time	CPU	Thrtl	MotorC	PWM	PackV	Temp	RPM	In1	In2	In3	12V	Mode
28760	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28770	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28780	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28790	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28800	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28810	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28820	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28830	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28840	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28850	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28860	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28870	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28880	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28890	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28900	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28910	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28920	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28930	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28940	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28950	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28960	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28970	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28980	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
28990	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29000	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29010	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29020	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29030	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29040	32.62	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29050	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29060	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29070	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29080	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29090	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29100	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29110	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29120	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29130	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29140	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29150	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29160	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29170	32.44	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29180	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29190	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29200	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29210	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29220	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29230	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29240	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29250	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29260	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29270	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29280	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29290	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29300	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29310	32.00	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29320	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29330	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29340	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29350	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29360	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29370	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29380	32.63	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29390	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29400	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29410	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29420	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29430	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29440	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29450	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29460	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29470	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29480	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29490	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29500	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29510	32.32	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29520	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29530	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29540	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29550	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29560	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29570	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29580	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29590	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29600	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29610	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29620	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29630	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29640	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29650	32.09	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29660	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29670	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29680	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29690	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29700	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29710	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29720	32.28	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29730	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29740	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29750	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29760	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29770	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29780	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29790	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29800	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29810	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29820	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29830	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29840	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29850	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29860	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29870	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29880	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29890	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29900	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29910	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29920	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29930	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29940	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29950	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29960	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29970	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29980	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
29990	32.31	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30000	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30010	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30020	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30030	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30040	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30050	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30060	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30070	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30080	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30090	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30100	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30110	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30120	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30130	32.39	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30140	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30150	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30160	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30170	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30180	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30190	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30200	32.26	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30210	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30220	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30230	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30240	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30250	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30260	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30270	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30280	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30290	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30300	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30310	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30320	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30330	32.37	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30340	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30350	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30360	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30370	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30380	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30390	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30400	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30410	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30420	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30430	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30440	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30450	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30460	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30470	32.54	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30480	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30490	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30500	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30510	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30520	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30530	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30540	32.22	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30550	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30560	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30570	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30580	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30590	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30600	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30610	32.30	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30620	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30630	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30640	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30650	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30660	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30670	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30680	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30690	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30700	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30710	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30720	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30730	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30740	32.10	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30750	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30760	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30770	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30780	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30790	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30800	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30810	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30820	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30830	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
30840	32.60	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.
